Date,Open,High,Low,Last,Close,Volume,Turnover
4/16/14,185.470001,186.139999,184.649994,186.130005,168.571167,105197000,0.109110578
4/17/14,185.880005,186.910004,185.559998,186.389999,168.806641,105255000,0.109170736
4/21/14,186.440002,187.100006,186.210007,187.039993,169.395294,68329000,0.070871001
4/22/14,187.229996,188.399994,187.130005,187.889999,170.165146,85790000,0.088981592
4/23/14,187.820007,187.919998,187.300003,187.449997,169.766647,73869000,0.076617102
4/24/14,188.369995,188.389999,186.929993,187.830002,170.110825,88170000,0.091450133
4/25/14,187.220001,187.330002,185.869995,186.289993,168.71608,100380000,0.104114374
4/28/14,187.050003,187.690002,184.960007,186.880005,169.250412,135121000,0.140147822
4/29/14,187.479996,188.039993,187.080002,187.75,170.038345,84098000,0.087226645
4/30/14,187.440002,188.5,187.179993,188.309998,170.545532,101508000,0.105284339
5/1/14,188.220001,188.839996,187.729996,188.330002,170.563644,93019000,0.096479528
5/2/14,188.309998,189.139999,187.779999,188.059998,170.319092,98122000,0.101772371
5/5/14,187.139999,188.550003,186.619995,188.419998,170.645126,75883000,0.078706028
5/6/14,188,188.130005,186.740005,186.779999,169.159851,85454000,0.088633092
5/7/14,187.410004,187.970001,186.009995,187.880005,170.156097,106500000,0.110462053
5/8/14,187.710007,189.050003,187.080002,187.679993,169.97493,93618000,0.097100812
5/9/14,187.710007,188.039993,186.830002,187.960007,170.228516,83679000,0.086792058
5/12/14,188.800003,189.880005,188,189.789993,171.88591,86940000,0.090174374
5/13/14,190.039993,190.419998,189.770004,189.960007,172.039856,66454000,0.068926247
5/14/14,189.789993,189.880005,188.789993,189.059998,171.224747,72367000,0.075059224
5/15/14,188.679993,188.720001,186.479996,187.399994,169.721359,154956000,0.160720731
5/16/14,187.509995,188.130005,186.720001,188.050003,170.310059,97458000,0.101083669
5/19/14,187.690002,188.889999,187.520004,188.740005,170.934937,63839000,0.066213962
5/20/14,188.649994,188.669998,187.070007,187.550003,169.857224,111644000,0.115797422
5/21/14,188.089996,189.220001,188.059998,189.130005,171.288147,89093000,0.092407471
5/22/14,189.179993,189.979996,188.860001,189.589996,171.704788,61549000,0.063838769
5/23/14,189.759995,190.479996,189.589996,190.350006,172.393112,61092800,0.063365597
5/27/14,191.059998,191.580002,190.949997,191.520004,173.452682,72010000,0.074688943
5/28/14,191.520004,191.820007,191.059998,191.380005,173.325912,66723000,0.069205254
5/29/14,191.820007,192.399994,191.330002,192.369995,174.222534,64377000,0.066771977
5/30/14,192.190002,192.800003,192.029999,192.679993,174.503281,76316000,0.079155136
6/2/14,192.949997,192.990005,191.970001,192.899994,174.702545,64656000,0.067061357
6/3/14,192.429993,192.899994,192.25,192.800003,174.611954,65047000,0.067466903
6/4/14,192.470001,193.300003,192.270004,193.190002,174.965164,55529000,0.057594811
6/5/14,193.410004,194.649994,192.699997,194.449997,176.106277,92103000,0.09552945
6/6/14,194.869995,195.429993,194.779999,195.380005,176.948563,78696000,0.081623678
6/9/14,195.350006,196.050003,195.169998,195.580002,177.12973,65119000,0.067541581
6/10/14,195.339996,195.639999,194.919998,195.600006,177.147797,57129000,0.059254334
6/11/14,194.899994,195.119995,194.479996,194.919998,176.531906,68772000,0.071330482
6/12/14,194.690002,194.800003,193.110001,193.539993,175.282135,106350000,0.110306473
6/13/14,193.919998,194.320007,193.300003,194.130005,175.816513,82017000,0.085068227
6/16/14,193.889999,194.699997,193.660004,194.289993,175.961349,87424000,0.09067638
6/17/14,194.020004,194.970001,193.809998,194.830002,176.450424,84834000,0.087990026
6/18/14,194.830002,196.369995,194.399994,196.259995,177.745529,105267000,0.109183182
6/19/14,196.429993,196.600006,195.800003,196.479996,177.944763,85929000,0.089125763
6/20/14,196.029999,196.100006,195.699997,195.940002,178.305786,100587000,0.104329075
6/23/14,195.990005,196.050003,195.520004,195.880005,178.25119,70611000,0.073237897
6/24/14,195.529999,196.5,194.479996,194.699997,177.177353,96237000,0.099817245
6/25/14,194.289993,195.779999,194.25,195.580002,177.97821,82782000,0.085861687
6/26/14,195.610001,195.630005,194.130005,195.440002,177.850784,84312000,0.087448607
6/27/14,194.979996,195.880005,194.889999,195.820007,178.196579,71445100,0.074103027
6/30/14,195.699997,196.169998,195.529999,195.720001,178.105576,70201200,0.072812851
7/1/14,196.199997,197.630005,196.130005,197.029999,179.297668,90470000,0.093835699
7/2/14,197.050003,197.479996,196.960007,197.229996,179.47966,52475000,0.054427195
7/3/14,197.789993,198.289993,197.639999,198.199997,180.36235,52938800,0.054908249
7/7/14,197.820007,197.979996,197.220001,197.509995,179.734497,61696000,0.063991238
7/8/14,197.149994,197.220001,195.759995,196.240005,178.578766,108143000,0.112166176
7/9/14,196.729996,197.300003,196.309998,197.119995,179.379578,72992000,0.075707476
7/10/14,195.220001,196.860001,195.059998,196.339996,178.669769,99040000,0.102724523
7/11/14,196.220001,196.75,195.779999,196.610001,178.915512,64243000,0.066632992
7/14/14,197.610001,197.860001,197.440002,197.600006,179.816391,58658000,0.060840217
7/15/14,197.720001,198.100006,196.360001,197.229996,179.47966,111307000,0.115447885
7/16/14,198.110001,198.259995,197.419998,197.960007,180.143967,79986400,0.082962084
7/17/14,197.350006,198.100006,195.429993,195.710007,178.096512,145398000,0.150807151
7/18/14,196.350006,197.910004,196.240005,197.710007,179.916458,124330000,0.128955371
7/21/14,197.089996,197.5,196.429993,197.339996,179.579758,67592000,0.070106583
7/22/14,198.009995,198.559998,197.869995,198.199997,180.36235,67678000,0.070195782
7/23/14,198.5,198.850006,198.100006,198.639999,180.762772,65612000,0.068052922
7/24/14,198.830002,199.059998,198.449997,198.649994,180.771896,56888000,0.059004369
7/25/14,198.089996,198.259995,197.330002,197.720001,179.925583,76837000,0.079695519
7/28/14,197.759995,198.089996,196.619995,197.800003,179.998367,69259000,0.071835599
7/29/14,198.169998,198.449997,196.919998,196.949997,179.224869,80466000,0.083459526
7/30/14,197.649994,197.910004,196.160004,196.979996,179.252197,104222000,0.108099306
7/31/14,195.610001,195.779999,192.970001,193.089996,175.712265,183479000,0.190304855
8/1/14,192.559998,193.759995,191.570007,192.5,175.175385,189261000,0.196301959
8/4/14,192.869995,194.300003,192.050003,193.889999,176.440308,91340000,0.094738065
8/5/14,193.100006,193.600006,191.309998,192.009995,174.729431,152690000,0.158370431
8/6/14,191.110001,192.889999,191.080002,192.070007,174.784042,94818000,0.098345455
8/7/14,192.940002,193.130005,190.550003,191.029999,173.837677,135733000,0.14078259
8/8/14,191.460007,193.369995,190.949997,193.240005,175.84877,117014000,0.121367199
8/11/14,193.970001,194.660004,193.710007,193.800003,176.358383,74544000,0.077317214
8/12/14,193.610001,194.149994,192.940002,193.529999,176.112686,73632000,0.076371285
8/13/14,194.289993,195.059998,193.960007,194.839996,177.304764,69047000,0.071615712
8/14/14,195.160004,195.759995,194.979996,195.759995,178.141937,57371000,0.059505337
8/15/14,196.470001,196.649994,194.309998,195.720001,178.105576,139951000,0.14515751
8/18/14,196.800003,197.449997,196.690002,197.360001,179.597977,75424000,0.078229952
8/19/14,197.839996,198.539993,197.440002,198.389999,180.535263,59135000,0.061334962
8/20/14,198.119995,199.160004,198.080002,198.919998,181.017578,72763000,0.075469956
8/21/14,199.089996,199.759995,198.929993,199.5,181.545349,67791000,0.070312986
8/22/14,199.339996,199.690002,198.740005,199.190002,181.26329,76107000,0.078938361
8/25/14,200.139999,200.589996,199.149994,200.199997,182.182388,63855000,0.066230558
8/26/14,200.330002,200.820007,200.279999,200.330002,182.30069,47298000,0.049057598
8/27/14,200.429993,200.570007,199.940002,200.25,182.227921,47874000,0.049655026
8/28/14,199.589996,200.270004,199.389999,200.139999,182.127777,58330000,0.060500015
8/29/14,200.449997,200.729996,199.820007,200.710007,182.646484,65907000,0.068358897
9/2/14,200.970001,201,199.860001,200.610001,182.555466,72426000,0.075120419
9/3/14,201.380005,201.410004,200.220001,200.5,182.455399,57462000,0.059599723
9/4/14,200.839996,201.580002,199.660004,200.210007,182.191467,85236000,0.088406982
9/5/14,200.169998,201.190002,199.410004,201.110001,183.010452,102177000,0.105978227
9/8/14,200.919998,201.210007,200,200.589996,182.537277,64146000,0.066532384
9/9/14,200.410004,200.550003,198.910004,199.320007,181.381607,88591000,0.091886796
9/10/14,199.429993,200.199997,198.770004,200.070007,182.064102,67251000,0.069752897
9/11/14,199.270004,200.330002,199.119995,200.300003,182.273392,66774400,0.069258566
9/12/14,200.100006,200.119995,198.559998,199.130005,181.208664,117409300,0.121777205
9/15/14,199.160004,199.320007,198.380005,198.979996,181.072159,76401000,0.079243299
9/16/14,198.610001,200.839996,198.5,200.479996,182.437164,116201000,0.120523953
9/17/14,200.770004,201.679993,199.75,200.75,182.682892,151266000,0.156893454
9/18/14,201.360001,201.850006,201.100006,201.820007,183.656586,94990000,0.098523854
9/19/14,201.520004,201.899994,200.289993,200.699997,183.491257,121649000,0.126174632
9/22/14,200.350006,200.380005,198.729996,199.149994,182.074188,125553000,0.13022387
9/23/14,198.429993,199.259995,197.949997,198.009995,181.031921,111393000,0.115537084
9/24/14,198.039993,199.690002,197.520004,199.559998,182.44902,107276000,0.111266922
9/25/14,199.039993,199.050003,196.270004,196.339996,179.505051,150300000,0.155891517
9/26/14,196.699997,198.389999,196.419998,197.899994,180.931366,103547000,0.107399194
9/29/14,196.199997,197.889999,196.050003,197.539993,180.602203,95112000,0.098650392
9/30/14,197.690002,198.300003,196.610001,197.020004,180.126862,131302000,0.136186746
10/1/14,196.699997,196.770004,193.910004,194.350006,177.685776,177798000,0.184412508
10/2/14,194.179993,195.059998,192.350006,194.380005,177.713165,157285000,0.163136376
10/3/14,195.679993,196.940002,195.080002,196.520004,179.669708,121569000,0.126091655
10/6/14,197.339996,197.600006,195.580002,196.289993,179.459396,104778000,0.10867599
10/7/14,195.279999,195.720001,193.220001,193.259995,176.689209,147913000,0.153415715
10/8/14,193.369995,196.919998,192.360001,196.639999,179.779404,186461000,0.193397792
10/9/14,196.330002,196.600006,192.580002,192.740005,176.213806,210705000,0.218543726
10/10/14,192.690002,193.649994,190.490005,190.539993,174.202469,221909000,0.230164542
10/13/14,190.460007,191.149994,187.300003,187.410004,171.340805,230939000,0.239530479
10/14/14,188.419998,189.820007,187.039993,187.699997,171.605942,215847000,0.223877021
10/15/14,185.160004,187.690002,181.919998,186.429993,170.444794,380715000,0.394878502
10/16/14,183.059998,187.580002,182.889999,186.270004,170.298569,270391000,0.280450187
10/17/14,188.419998,189.75,187.619995,188.470001,172.309937,214625000,0.22260956
10/20/14,188.130005,190.449997,188.070007,190.300003,173.983002,130011000,0.134847718
10/21/14,191.679993,194.199997,191.479996,194.070007,177.429764,154949000,0.160713471
10/22/14,194.410004,194.910004,192.610001,192.690002,176.168045,151822000,0.157470139
10/23/14,194.619995,196.199997,194.259995,194.929993,178.216034,154944000,0.160708285
10/24/14,195.25,196.490005,194.490005,196.429993,179.587402,117927000,0.122314164
10/27/14,195.729996,196.449997,195.029999,196.160004,179.34053,82954000,0.086040086
10/28/14,196.820007,198.419998,196.729996,198.410004,181.397629,106736000,0.110706833
10/29/14,198.550003,199.119995,196.800003,198.110001,181.123352,142557000,0.147860459
10/30/14,197.580002,199.949997,197.399994,199.380005,182.284424,113330000,0.117546145
10/31/14,201.779999,201.820007,200.770004,201.660004,184.368958,146903000,0.15236814
11/3/14,201.919998,202.449997,201.309998,201.770004,184.469543,93600000,0.097082142
11/4/14,201.229996,201.600006,200.059998,201.070007,183.829575,93343000,0.096815581
11/5/14,202.539993,202.589996,201.449997,202.339996,184.990662,91709000,0.095120793
11/6/14,202.389999,203.259995,201.639999,203.149994,185.731186,107089000,0.111072965
11/7/14,203.169998,203.600006,202.610001,203.339996,185.904907,89540000,0.092871101
11/10/14,203.380005,204.039993,203.130005,203.979996,186.490036,66319000,0.068786224
11/11/14,204.059998,204.309998,203.649994,204.179993,186.672882,54499400,0.056526907
11/12/14,203.350006,204.240005,203.309998,203.960007,186.471771,90120300,0.093472989
11/13/14,204.160004,204.830002,203.210007,204.190002,186.682022,85357900,0.088533417
11/14/14,204.100006,204.490005,203.720001,204.240005,186.727737,80417500,0.083409222
11/17/14,203.850006,204.580002,203.649994,204.369995,186.846573,80441000,0.083433596
11/18/14,204.440002,205.919998,204.440002,205.550003,187.925415,76068100,0.078898014
11/19/14,205.309998,205.550003,204.300003,205.220001,187.623718,82373000,0.085437471
11/20/14,204.259995,205.710007,204.179993,205.580002,187.952805,72840300,0.075550132
11/21/14,207.639999,207.839996,205.979996,206.679993,188.958527,142327300,0.147622214
11/24/14,207.169998,207.389999,206.910004,207.259995,189.48877,65880800,0.068331722
11/25/14,207.539993,207.789993,206.800003,207.110001,189.351669,79108300,0.082051317
11/26/14,207.289993,207.759995,207.029999,207.639999,189.836197,62167800,0.06448059
11/28/14,207.490005,207.869995,206.910004,207.199997,189.433945,57890100,0.060043749
12/1/14,206.399994,206.539993,205.380005,205.759995,188.117416,103968400,0.107836271
12/2/14,205.809998,207.339996,205.779999,207.089996,189.333359,74507200,0.077279045
12/3/14,207.300003,208.149994,207.100006,207.889999,190.064804,68952000,0.071517178
12/4/14,207.539993,208.270004,206.699997,207.660004,189.854523,91316600,0.094713794
12/5/14,207.869995,208.470001,207.550003,208,190.165314,91025500,0.094411865
12/8/14,207.520004,208.119995,205.929993,206.610001,188.894531,108588200,0.112627939
12/9/14,204.369995,206.600006,203.910004,206.470001,188.766541,125180100,0.129837097
12/10/14,205.910004,205.979996,202.929993,203.160004,185.740387,159856400,0.165803438
12/11/14,203.880005,206.190002,203.710007,204.190002,186.682022,159012800,0.164928454
12/12/14,202.639999,203.820007,200.850006,200.889999,183.664963,202330200,0.209857364
12/15/14,201.979996,202.529999,198.779999,199.509995,182.403336,189965800,0.197032979
12/16/14,198.580002,202.399994,197.860001,197.910004,180.940491,259543800,0.269199446
12/17/14,198.440002,202.339996,198.289993,201.789993,184.487778,253910100,0.263356159
12/18/14,204.740005,212.970001,203.919998,206.779999,189.049957,257633900,0.267218493
12/19/14,206.429993,207.330002,205.610001,206.520004,189.854279,245084600,0.254202329
12/22/14,206.75,207.470001,206.460007,207.470001,190.727615,148318900,0.153836715
12/23/14,208.169998,208.229996,207.399994,207.75,190.984985,122167900,0.126712836
12/24/14,208.020004,208.339996,207.720001,207.770004,191.003418,42963400,0.044561741
12/26/14,208.309998,208.850006,208.25,208.440002,191.619354,57326700,0.059459389
12/29/14,208.220001,208.970001,208.139999,208.720001,191.876709,79643900,0.082606842
12/30/14,208.210007,208.369995,207.509995,207.600006,190.847137,73540800,0.076276692
12/31/14,207.990005,208.190002,205.389999,205.539993,188.953339,130333800,0.135182527
1/2/15,206.380005,206.880005,204.179993,205.429993,188.852234,121465900,0.12598472
1/5/15,204.169998,204.369995,201.350006,201.720001,185.441605,169632600,0.175943336
1/6/15,202.089996,202.720001,198.860001,199.820007,183.694977,209151400,0.216932329
1/7/15,201.419998,202.720001,200.880005,202.309998,185.983978,125346700,0.130009895
1/8/15,204.009995,206.160004,203.990005,205.899994,189.284317,147217800,0.152694652
1/9/15,206.399994,206.419998,203.509995,204.25,187.767456,150812300,0.156422876
